title_type,rank,title,release_year,rating,votes,href_title,main_movie_page,genre,video_link
TV Series,18.,The Agency,2024–,7.3, 6000,https://www.imdb.com/title/tt26656917/?ref_=sr_t_18,https://www.imdb.com/video/vi3719219481/?playlistId=tt26656917&ref_=tt_ov_pr_ov_vi,"['Political Drama', 'Political Thriller', 'Spy', 'Drama', 'Thriller']",https://imdb-video.media-imdb.com/vi3719219481/1434659607842-pgv4ql-1731345512183.mp4?Expires=1736304014&Signature=W0COJahACUsqKcIcOoA6QK7Ikvb9AHLyH3JZ9kaKkZFhLJHDKS5kpEEKAf6cV7samEb7s0fdhIalVNiU7bAGjidNMREt2tkldH0APjPDeLtmXPJpFoXz8DtQyi0jrs6b4bggm97nFEzVICuMzNuP66NVepKKdjzKCgVo2nKVmaFF7s8HzQVc7XALQAKw3oLbtbq3xVVaQNJtR4jrGtPOUK2aAAfjYME~upv-50EHsMz7V45D1K5mtENR7bTH-oy1ECjlbz8SsQ1u6a4hxyQk-3dFrMU-WTdFD1JSWTdufZ1ReWFFPbhyObRt4gdOmVpktoLHgul38epHkgxEUTZWOw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,19.,Arcane,2021–2024,9.0, 364000,https://www.imdb.com/title/tt11126994/?ref_=sr_t_19,https://www.imdb.com/video/vi3971205401/?playlistId=tt11126994&ref_=tt_ov_pr_ov_vi,"['Action Epic', 'Adult Animation', 'Computer Animation', 'Steampunk', 'Supernatural Fantasy', 'Action', 'Adventure', 'Animation', 'Drama', 'Fantasy']",https://imdb-video.media-imdb.com/vi3971205401/1434659607842-pgv4ql-1729093830186.mp4?Expires=1736304021&Signature=KUiZc~Km64ysHSWTPfNHSBAkAjOVkFkm916RyvBdhpBRTF6I4XQAW6T1wOge9Wo2JcQo12M-U5SO8~5xUzAqIvNUcV87UexFg-TfHmF~HTAidANawbDHe4pysN8tzgU8TW98BytnvqVvuTkqKTe~CYwOUJfPg-3ealaaOd8LDakcw5tmLMZztzyc89xq1CHCDdexexI7lCGqiMBs80nhAokICHVZWVoCC0QOTYMWN2yOOi8lgOrQ0Ib6F6jyPhB32vjL9TGS-XaiIyf1jtI5iRLv43iK9jJpaQ0MY6-zurB-Srr7uxaOHlOYIfiPFZw2BDZ7oL2KkXS2hy72uRzCsw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,20.,Severance,2022–,8.7, 238000,https://www.imdb.com/title/tt11280740/?ref_=sr_t_20,https://www.imdb.com/video/vi1720502553/?playlistId=tt11280740&ref_=tt_ov_pr_ov_vi,"['Conspiracy Thriller', 'Dystopian Sci-Fi', 'Psychological Drama', 'Psychological Thriller', 'Workplace Drama', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",https://imdb-video.media-imdb.com/vi1720502553/1434659607842-pgv4ql-1733599747017.mp4?Expires=1736304029&Signature=XZTPmMNbAlAQgMeJGE5C3HsAXefcdf-v2JIO1dVN972ze3FMX-gYC6Ky346aGdBxqFiKziODUbHV3yVzwRIEyYQ5R9RbpKjvEEQmmjugfl-LryZxtSB-Z2nMQ3PtGCKPaWPPk3G4~WjT51~hy36V-sw7jgU34fKz7XIw1TEV6cX1BhdJADhcep4E76oF7H3dkkO7m-5BffnhtEIrCNcuGv0AeMkuCqHiCh1IJXbtizdiXzPoSDC9BnYFqXsoIQjEIWDX8UMyIcjToT47PPYbG5Wa8KNSbUloU~fJHRFBqugVkbgD3uiHjdqDZ1Papu410LZu1Hmw-iceegBiR7ezlw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,21.,From,2022–,7.8, 125000,https://www.imdb.com/title/tt9813792/?ref_=sr_t_21,https://www.imdb.com/video/vi4196386329/?playlistId=tt9813792&ref_=tt_ov_pr_ov_vi,"['Psychological Horror', 'Supernatural Horror', 'Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",https://imdb-video.media-imdb.com/vi4196386329/1434659607842-pgv4ql-1722102308920.mp4?Expires=1736304036&Signature=U6qt~GsOExdjLpCkwoMEvhzGf7NWcyvqIjpMk3SbvndxP4xigQzc6l9vfi3Q1gIGxaub2qOCm2ZV90~kuAzJa1KsMDrc8u6j9jjbCqKD9hHFiHaoiLyVW7YSesXmgpUq6gIaKnjjUUBKY7vAajcCqGwNpo0qYosYIvAHjTcMHCg870QInlAepA1A5bdvDkMOR7seHzvWZIeaO1lI1i2z2OG0E5yhg6s~j6b0XY7KLaoYIM3R0yyI00L1NUNbpeM1TuidNooIdSNAWQb6ws991FgyeUAHl6HRapQ8s8Vyx6jzghnoz6DvNaEZWUuSZkp15NI7QHSI7ACjUQU8CZecMA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,22.,Outlander,2014–,8.3, 187000,https://www.imdb.com/title/tt3006802/?ref_=sr_t_22,https://www.imdb.com/video/vi3652569369/?playlistId=tt3006802&ref_=tt_ov_pr_ov_vi,"['Costume Drama', 'Period Drama', 'Romantic Epic', 'Steamy Romance', 'Adventure', 'Drama', 'Fantasy', 'Romance']",https://imdb-video.media-imdb.com/vi3652569369/1434659607842-pgv4ql-1729206066353.mp4?Expires=1736304043&Signature=eI9QlZzjFzj6AaFpn3463iBpjUM2CPW67JyZMU4zwW7LtfB-epWH2uhmNRW0bMq3Vn26U2xN6eGXo6-chS3KbJXrBP4e6dwpcfwiXFylIAnpca19MiVu~xt1Pxp0YnNG6qM27kgdVfqHbK5zqAThQu21Jg4sIxZc3KsbqNIN21XKE8GI94NCS0RkUAMYgJCCHjnQdUU7eC2wnpInCVYZd-UuxtCOH1NuSJXD6Fq6ko6IvB2hDUNZYeypBl0oAPjPH8Wo~4NB4C9cVDHJdf4VdsHJ5YCwwK0glFgfkt~OJdoOqpIa5ayooXqUfl607kjLnMMJG2Ntj63M9MNkXJPVRg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,23.,Breaking Bad,2008–2013,9.5, 2.3M,https://www.imdb.com/title/tt0903747/?ref_=sr_t_23,https://www.imdb.com/video/vi338798873/?playlistId=tt0903747&ref_=tt_ov_pr_ov_vi,"['Desert Adventure', 'Drug Crime', 'Epic', 'Psychological Drama', 'Psychological Thriller', 'Tragedy', 'Crime', 'Drama', 'Thriller']",https://imdb-video.media-imdb.com/vi338798873/1434659607842-pgv4ql-1616202355944.mp4?Expires=1736304051&Signature=jer5ya1MM0TTNDsJ5VlrVc4aBfZDhIsEojTeWfhai2j2zODojZ7-nMakztPHlsBYqbg9I7CrkFZG6jZ7nYonIu8j6307tFWApykGiMUxq0fuXUAVOFQ~9aYobiDM9R0dt9xsIW399~ozEnkRKabCJpfxdulvlp1nkGfeYkypkYNeC3b1wLblc8vwfzeUZmGkL5NsyNAzdW0-DEEEl6xvhbiwBQL-ClTLaPh7WWn~XNubQGbWgdtazrWC1VhO8cPwZLYkscqho947CRP2NNu2Cs3fYhNM2P-WpzXfZBboI5sSVn2SMrY1B5TvYTsScdn89DV0PO585iwODstAZLfzKQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,24.,Gavin & Stacey,2007–2024,8.2, 26000,https://www.imdb.com/title/tt0908454/?ref_=sr_t_24,https://www.imdb.com/video/vi3368208665/?playlistId=tt0908454&ref_=tt_ov_ov_vi,"['Sitcom', 'Comedy', 'Drama', 'Romance']",https://imdb-video.media-imdb.com/vi3368208665/1434659607842-pgv4ql-1734355757625.mp4?Expires=1736304058&Signature=iE937zblVjYLiynhkRXrI0Azs4r53Ldxc~JJ8QnWJGhFPVGYQ95AEgVjIZlIowBS5A4XdIliAioUjjFaALU8kRR0DC1bMEyi1mwWWPecsnF~ADm6QxD7gKA5NWp~~P4CfRaPhbG17c4PpXPIWEGmFiSKHjEwjcTneBgitxLL6tKxfHG4d4SF2XeBpr9GXBBo1sLu1FxDT0EM0k2z7RcBRIyTzXdwxlpuv3rNVSO0feLt-jiC8dndAWSZ1Of3wsul0mkG~5UCtoN4jgaJNe8f4VtWS2pTO7qf2eyjRdeut7jbBtOXupF04kcfgew1KqEGTnVNvo15~1KJKDHbDuIUZQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,25.,Rogue Heroes,2022–2025,8.1, 25000,https://www.imdb.com/title/tt10405370/?ref_=sr_t_25,https://www.imdb.com/video/vi764725529/?playlistId=tt10405370&ref_=tt_ov_pr_ov_vi,"['Action', 'Drama', 'Thriller', 'War']",https://imdb-video.media-imdb.com/vi764725529/1434659607842-pgv4ql-1731675630871.mp4?Expires=1736304065&Signature=UtUd0O9DOXceT5d9SFJDRfVb2ySklffMf8K5ZAFhbMDJ6nen31pE~yVO3hTbqxPEBs9LPvqWc26ttr~TYu1QWbeCfDDEYZKP-D8Xg4fZm67T6hWuExduDnTMuFoKbmcQxPeeBV41yfl8Sgs89CZuMFKRZ87YHE9L5RcA4kmH4mV1PeusjbfiIITJzL6TSl841lq9x-wQQkqe-bKILqQZQzR8HHJpZNCglTh~rYqS6k5Mb5lwN0t2uXF1x8FBzbk72YdtNAs9kKGNvp3F246WAwRNhBkFbHwzFEEQjDxI3m9xirnBHas9YRM2ukhlxO3CngJjl0-J7ogdwXaj6EYaGw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,26.,Your Friendly Neighborhood Spider-Man,2025–,N/A,N/A,https://www.imdb.com/title/tt16027074/?ref_=sr_t_26,https://www.imdb.com/video/vi2647574809/?playlistId=tt16027074&ref_=tt_ov_pr_ov_vi,"['Computer Animation', 'Superhero', 'Action', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi']",https://imdb-video.media-imdb.com/vi2647574809/1434659607842-pgv4ql-1735494217959.mp4?Expires=1736303431&Signature=iLs4biuYs0gyJGYy8fYDCLB~p9OI3I9HKxEE1kbDCXyY5o6qfw5tNNPcrkCRO~4ua3x7T2lvwCrxr0Zl0p8C4u23I5rZxQjoUI0NlyMdiDk6lU2LqiRtJWyJyevl5a6~MV2ky6um2qNkX9s5ttpH7eUWch0zIGNPt8oYDGWFHIJe~SkgdGig7lKErx5zwiEr~rKHl7lRuuRnh4woNZ~c5j-bsYy7IwjmjUXp4xUhYKQZupV6H1iGOPA056bLPoJ~yP27Ww6KKpH7iEkdDcWQTC05dEXAsSjB5SAg2lceWNWIkv5ChxEwnJpK-0Ap2~TNTFCSJ6nLVG9A0X3E1CZ0Eg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,27.,The White Lotus,2021–2025,8.0, 228000,https://www.imdb.com/title/tt13406094/?ref_=sr_t_27,https://www.imdb.com/video/vi1875101977/?playlistId=tt13406094&ref_=tt_ov_pr_ov_vi,"['Dark Comedy', 'Satire', 'Comedy', 'Drama']",https://imdb-video.media-imdb.com/vi1875101977/1434659607842-pgv4ql-1734366036977.mp4?Expires=1736304079&Signature=J~3wSRCSjNFjslcEOPWr66yZwRoDptdf8yGZaYxC8~GZNLsr68cXrdcgIpx~AzEFkIO8VOdWMh0AhHYpKzGKJ1bekFWnfrcT2joj~rBL9QbqTF2rUdQW-JAjtLglRijVR6U9togGSe-kWKe0naG1MS~MP4cNidxfrMCp78pBDuc0D0F2tvKnQVOAWZFl-RvSGh4i5EWB47MRXP1E7R~cmNt2YUI0m3H6H9zIVXFYreSCun~gQmfJEkHs3ZKKVNozHhy~vKRGh9tqtIaGPXWnfnjqB-UeMPvynGQohog2b9RN86DW3fDG9LzUEvb4wztSbWcOKF8VWvg3IUeinRejCQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,28.,1923,2022–2025,8.3, 63000,https://www.imdb.com/title/tt18335752/?ref_=sr_t_28,https://www.imdb.com/video/vi2747451673/?playlistId=tt18335752&ref_=tt_ov_pr_ov_vi,"['Period Drama', 'Western Epic', 'Drama', 'Western']",https://imdb-video.media-imdb.com/vi2747451673/1434659607842-pgv4ql-1734355153205.mp4?Expires=1736304085&Signature=lzBrmiulpRXSyDEM-BK4cszFAgLQKa02aXXySbcCb~6~yQpFFtbzmYVi5JOMo2Z0xymcRAEX7njtgMNYxzUc-L5ANtbg3agkucijUQJE3UwK7OniuEFoD8I5NuKnbMdxhyvCAjTgypW9yIk9yScukdWmi6o6kHOBFXCkNtWEbZeTriv9U-9pkJKxgqrt940g~KXVM30O3AaT6wrK41v~WgiS2SGD8yoS3psE2mAHDvcZCq8wSsNQjsDBsibstnJiyX0fySMO15M7yXKMeH0lByjHOwQO8RngVXRaH3MC1zmFEISopTHnqN3D5fo8WWpWwEkoM0Kuq0QwhjiFJa9vuw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,29.,Secret Level,2024–,7.5, 18000,https://www.imdb.com/title/tt33204697/?ref_=sr_t_29,https://www.imdb.com/video/vi2811349273/?playlistId=tt33204697&ref_=tt_ov_pr_ov_vi,"['Adult Animation', 'Computer Animation', 'Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",https://imdb-video.media-imdb.com/vi2811349273/1434659607842-pgv4ql-1731508144056.mp4?Expires=1736304092&Signature=saeeErwwzB3wJHYXZ6HvNzniU4mVN7TdgcxNK0adm1kbfG1zYuY2neHrkUPmijOAOOB4SuIRDMg6R8GUVq58544Jof21qWyTTHXAKpdnk5~mbsoRHVpj1QV2lfn30HbcKs90GmSa7yNq-kChUk2k5iAMi2yOZZAQCwq2pWqzteD-h88y62FDJvsqo6LF8Y5S5VW9L7qptfc~kvumrx2mUN1NDvl~D7qby-ITxUZKjUFGMySrzi5-rAYU-aaN2XyCGvIFWWcqNgP2XMfNbSCOaLHZ4F6bTOxcvhC5OLShd9frKbohQIo0Snr~dDYUM1l21If9mbVvFssnWQ1XFp-x8w__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,30.,Bad Sisters,2022–,8.3, 45000,https://www.imdb.com/title/tt15469618/?ref_=sr_t_30,https://www.imdb.com/video/vi163236121/?playlistId=tt15469618&ref_=tt_ov_ov_vi,"['Dark Comedy', 'Comedy', 'Drama', 'Thriller']",https://imdb-video.media-imdb.com/vi163236121/1434659607842-pgv4ql-1729605142681.mp4?Expires=1736304100&Signature=OvHImIaEb8iYB51nf9cVPiSq-paKGCzf45CosaG0sTaE71xHXIxTR7KXM9yLnCNw9O3JbWcdyt6T9FH97rI~TMb4lQOrfw8U6jhCqUKyJV5D3E75QlzUgxSbO917KXjvOVz74YzLAR966K~hkxLB1EQHEKZU5sjeYliaRxgMjqNn9u5v1fAluJkgqUFMOEFskZOJ1~wFcGBP8prqCQhWaIIKm0JhgRUjSIZw9VerFn2vrHMeEegYl6x7BN4UDUKHzUu3zbGSdLUVa-gfxegFJl~v7JAK4NU4194PzA0KTUL2A3sjsD6AfPn0Am1rWPgH9R9JWZYFzP49hv9fauVTcA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,31.,A Man on the Inside,2024–,7.7, 23000,https://www.imdb.com/title/tt26670955/?ref_=sr_t_31,https://www.imdb.com/video/vi748734745/?playlistId=tt26670955&ref_=tt_ov_pr_ov_vi,"['Comedy', 'Crime']",https://imdb-video.media-imdb.com/vi748734745/1434659607842-pgv4ql-1730133349999.mp4?Expires=1736304107&Signature=UUnRE5GEWLzr829CWlGgitgJIeJm9H4fjvet7fC2td6G2MOVhCaZYcK1v4gLT5h9bxHMcwijE~OxAHjcKqtp6DuswYBRWauOqOVT2-mE~NEyjQvVyua2fRHbzGzMlpGh4c~eeZ5twFvNMGMgh8M7lXt6nG1c2NnLyyE-w8Eyj0QmPAqL52-sqRyXt8rIsn5AiarJsuiyCsaXTD-1BxpzyXb2Nh-ekEbkvhgnR3GV8rylmmvmyl-BN3iyLr-GQbV2UB9ZK7HjYCY8-PLBJZAIxf5~eGL9XBh-e69BaRyAVsyS0bRk7U9oxv-PxrdreYmRLUSKKqps0tcb0kUcez18hQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,32.,Lost,2004–2010,8.3, 625000,https://www.imdb.com/title/tt0411008/?ref_=sr_t_32,https://www.imdb.com/video/vi2333017881/?playlistId=tt0411008&ref_=tt_ov_pr_ov_vi,"['Adventure Epic', 'Psychological Drama', 'Survival', 'Suspense Mystery', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi', 'Thriller']",https://imdb-video.media-imdb.com/vi2333017881/1434659607842-pgv4ql-1564570640937.mp4?Expires=1736304114&Signature=hV3mi2vHA4Xfo~6QlI5ZZn1iFg5eVmYiU~NOEMDqJAM~d0XedYizuf3uLTfuqB8~NkNyU2eYk~z4grzW0Vzux3zgZDkOAma1odlseEMQbDQjyoPZl6ryvBmBofUCOqNlRN1ZnBxKROfz9nGQG0S1Fvd3CPYAantAsAyfLht-cHAje9ELTy8ITIQMoaFeqwxkxpz4ZQyBh9aTQfP6o93YgKuitpUVxotQOOruKEnSK9sWcHnyoqfm2nn5YcgWpVay1w~By6XT2u20tMpZgR6rhp7Q1mJzpXe7dHXBOiYCUKmXOOlUxRmtpubQ-H3vu7YbjOfh5r7Y5cjnJluLjyHnrQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,33.,The Rookie,2018–,8.0, 87000,https://www.imdb.com/title/tt7587890/?ref_=sr_t_33,https://www.imdb.com/video/vi1465829145/?playlistId=tt7587890&ref_=tt_ov_ov_vi,"['Cop Drama', 'Police Procedural', 'Action', 'Crime', 'Drama']",https://imdb-video.media-imdb.com/vi1465829145/1434659607842-pgv4ql-1706716571035.mp4?Expires=1736304121&Signature=gVJjloDNQP0vjlnyOK60XUQVCPXHbXX0Vi2LcXz2H8U73mk-jhOrdC~MIwO3kyDAWhbbYHPyAsTHnBOaohjR4G34v~~ftD~BZOmZ47CzswH27T9wUqGEaxbJfGdDd7eSNi5Byv1qsaYT4m7uSg9YlekPiR3jaYPiNjPvCPnyzC0-aY8d4fydX8V5OwbVLcHMWfk2U4sNQ43DXaAOKQdTNC3TJ9tJWEWiJPG0J51WgY6Nvn7JcJ7fTtvZKQtIHPhE5CSD6M24gUraiYaLeAzOVBNg5mQB4zBfpUYHsGb5r5xeC0XRQOCNXQ9tEN8znH0lrAfuvvK9IwIf3QAeTpN1cQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,34.,Stranger Things,2016–2025,8.7, 1.4M,https://www.imdb.com/title/tt4574334/?ref_=sr_t_34,https://www.imdb.com/video/vi2359937305/?playlistId=tt4574334&ref_=tt_ov_ov_vi,"['Dark Fantasy', 'Fantasy Epic', 'Monster Horror', 'Sci-Fi Epic', 'Supernatural Fantasy', 'Supernatural Horror', 'Teen Horror', 'Drama', 'Fantasy', 'Horror']",https://imdb-video.media-imdb.com/vi2359937305/1434659607842-pgv4ql-1730903802764.mp4?Expires=1736304129&Signature=W3g9gGVD-fLYHF0EQo5lRLIwYvPozSz6gcEuvwlQRdIJIFU9A-dIElEI6OJl0qsvOS1oIbvoUJ-H1EfeB2fGh21wwXP9f-PVtZ4oAws-G7SFq~PRt0qgw23FQYV9sLPkaRhCfQtl9yK3VzkAbnfkYj0dkn47vrO7~TFotZvh9Eraxf2QtWMvSf0GLcSwm4Hb32Fz8iE98bv4UYlSXA7dz7Y78nFiCTX-dRsdmxaDqhOKFqOA-pjohI64SlRK42FPyzb7K0YBl4KUlYOf1NeQJ46ENCcRzW6uvNzdkNMcn5zTJ4N6jPslhoSCiJ3p1geg9~vzhjt~3A6s9MTFmnrLpQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,35.,Slow Horses,2022–,8.3, 100000,https://www.imdb.com/title/tt5875444/?ref_=sr_t_35,https://www.imdb.com/video/vi1057998361/?playlistId=tt5875444&ref_=tt_ov_pr_ov_vi,"['Dark Comedy', 'Spy', 'Drama', 'Thriller']",https://imdb-video.media-imdb.com/vi1057998361/1434659607842-pgv4ql-1723557312467.mp4?Expires=1736304136&Signature=ih2i3Dz~YUwe3SSkce8zwUMhBwfCaVo--FMSLW0UZj1nUVYaeU6yGQQb3hDEvfldO18SxV4MzJn3WJDqDAB4Oo5ZcadIcuiEvpY9mbc2KAQzHFoZDJSOsRKBYa4IAtgzxH5sRONixIgSen3FDWWEtBFvw0-LbnrE0vL7ikdmvX-nxGVgZnJe~8Xi07pSknSOzZLkvKBB~a4828GqLM8rhlS7ZL5tXEuzpJeTpeWGHsB1wFByc2j11PKPovGOkq1tVc8RCxLtipzjRw7~ytwFy0G~N6awB1PI89iwgpoUDC6Sq9lDyroM0ZvuD5w-QQo9rfJMAC0gnyN3WBz-10z9kA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,36.,Bleach: Thousand-Year Blood War,2022–,9.0, 56000,https://www.imdb.com/title/tt14986406/?ref_=sr_t_36,https://www.imdb.com/video/vi1135068441/?playlistId=tt14986406&ref_=tt_ov_pr_ov_vi,"['Anime', 'Shōnen', 'Supernatural Fantasy', 'Urban Adventure', 'Action', 'Adventure', 'Animation', 'Fantasy']",https://imdb-video.media-imdb.com/vi1135068441/1434659607842-pgv4ql-1666357386723.mp4?Expires=1736304143&Signature=BWGLQv4KcbUlfbLQC1Jc-zHRJdKqcy4S0c1WUe6HYfaz-ANpvyhSajdW1xcbspk8hARxm63he3PAvlvM5cNwPB55DsyAh19nawbcBiGEWe3nWKUyrgVMqbKLZbTx~SUz56wz4sIZ3xs8yhPhHaP2ICh6cOdoAwATDAYDPw93m7crtKxRXtD-jRWKrT-UA24bnbZ~GQXg5Jkg6e1xbGJr0MpmLedoj-FsLWOIy6uFCodx5bcULjCnl8iIuBovxWEI~BpD~GOSPYi0AekMs9iax~U3qK~bvEjOzNoBX7PhefzgYtKrTdpDNchKgHWBa~Z899U3wS4PawMx9JgOWeYxnw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,37.,The Sopranos,1999–2007,9.2, 506000,https://www.imdb.com/title/tt0141842/?ref_=sr_t_37,https://www.imdb.com/video/vi2751070489/?playlistId=tt0141842&ref_=tt_ov_pr_ov_vi,"['Epic', 'Gangster', 'Crime', 'Drama']",https://imdb-video.media-imdb.com/vi2751070489/1434659607842-pgv4ql-1563942172267.mp4?Expires=1736304150&Signature=V-MmII~0ePyzE5HHwjVoi~vTm5~ina8yenbcd53iApDrtIzCG1zOeccdSrvOeaaQYOhAoWzCnxOi7qifiergj3cxm1pcMVGmZkUuAn9I-DtvaS~YPpS-G0H31FBB90LdFCrbd~i48FaxSAY9axJOWA9stYOtCiPmPoa43mwN9-fjoMgMyNhnofaEGnD6y5uDI1rroWb0rg4Zea926I5HTNoeg9iusojalx23pFAdfVGiFzJ2s3W~ggFzA326XQDvZYNNgoFKjbpDiEcFdWjh18wmQ6NCDseh4O4zWNd7xVVpBRMh8aPSMvjy-BWkjIf8XI6RwH~XixNN0xcb5234Jg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,38.,Vera,2011–2025,8.2, 22000,https://www.imdb.com/title/tt1693592/?ref_=sr_t_38,https://www.imdb.com/video/vi4253991705/?playlistId=tt1693592&ref_=tt_ov_pr_ov_vi,"['Cop Drama', 'Cozy Mystery', 'Police Procedural', 'Whodunnit', 'Crime', 'Drama', 'Mystery']",https://imdb-video.media-imdb.com/vi4253991705/1434659607842-pgv4ql-1635396213545.mp4?Expires=1736304158&Signature=tTSUciqQbcZ8P1Drm~NmZdC3UkMRA3icE-gEW~j7vc2snvFfoPWfmp3F0bxuzAQ8FJpQlbCGLK1osbFD7o4b3Ei4vWDJgEMUhEIYO11IeFrzoIxnyVRFHNVFR~hy0s~kDLdusFkRBeiC~ydQhTi-WxnB5uGvfpvaA8PYfeBiePSUBGhe5HVISD9YWu284V2g-4XYL9W1-PvKhiBspHfhgqmXuxcJpRtzO8Q6TU8O5cgCuIMsIfgezsyo2t~E3WUl1mmCH-PdIdStmzDUO0JAhmuF0yVazO8ajwB6mJ~Uu-oQeCJ6vfimo3Y6dwRepnUuYSPT2WV4IqxCiD5H1aI62g__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,39.,Creature Commandos,2024–,7.9, 6.9000,https://www.imdb.com/title/tt26545355/?ref_=sr_t_39,https://www.imdb.com/video/vi2293745945/?playlistId=tt26545355&ref_=tt_ov_pr_ov_vi,"['Adult Animation', 'Superhero', 'Action', 'Adventure', 'Animation', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'War']",https://imdb-video.media-imdb.com/vi2293745945/1434659607842-pgv4ql-1729372848185.mp4?Expires=1736304166&Signature=AgN3LBifshGkiHRTev5ZbWIBWRY4mTVaTtN-GVpmZyJQwQHTwdv3R4Lt3T6BLHkSk7baytXWg~ljjeoJ9mfhMCH0sqH0fOQVbhHR74vT7uGarPhbhiDZqWadeXGRoKqfAXsGNhiboFaO1e6E6h-YKfTZeCIEtNyoPI7bxwwEH268tMlZCeRak~fy6gCX0gj~Gxr~Kfp~pz9~Uhx6gIWprNaWbxIdtWWXA9nFEJPGlfdzzFwSGOQHuM4y3tM7myBeMPkHNDMy-IUlm2H-jUrbx871wedHpsKtvd82fAiLT4DhlLbyF7wpnD-qRKK3a2BAxa-HZp9QhKWCnQpCshg1KA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,40.,True Detective,2014–,8.9, 684000,https://www.imdb.com/title/tt2356777/?ref_=sr_t_40,https://www.imdb.com/video/vi1823852057/?playlistId=tt2356777&ref_=tt_ov_pr_ov_vi,"['Cop Drama', 'Epic', 'Hard-boiled Detective', 'Police Procedural', 'Psychological Drama', 'Psychological Thriller', 'Serial Killer', 'Suspense Mystery', 'Whodunnit', 'Crime']",https://imdb-video.media-imdb.com/vi1823852057/1434659607842-pgv4ql-1708344491158.mp4?Expires=1736304174&Signature=JFkpXFYYwdHMEqMLvul8Y7-2bXb-QB5fQdxKRaJtAEZiHi7N4H3Zeq41j4M9GJb9HgEWlnO75K65PuShR-UC5k8GJMj0GNjp7EtiMlug0mUNdpTCaedV0n0X6uPRk2BgFBz1FNfkNtVC~nQ2KKzzvUtoFU1SpmUMM8tBNBdVkDNMbh5AqtBsHF-VKHhGpEkMYV9jqTpGD4UtD4yBSIIeaH5nvQVx6vt3LcrlU2cP97WCYlT5PIk9Si5izQHq56f~ohiV8-ubOXBaymwtlfpOU67bJybWlaSj7R9s9YoGQH33arFFeGuqi39exgcjlm8aEqmi4fMz0uqI3GOcF3bR7Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
TV Series,41.,One Hundred Years of Solitude,2024–,8.5, 9.3000,https://www.imdb.com/title/tt9892936/?ref_=sr_t_41,https://www.imdb.com/video/vi2141178137/?playlistId=tt9892936&ref_=tt_ov_pr_ov_vi,"['Epic', 'Fantasy Epic', 'Historical Epic', 'Period Drama', 'Drama', 'Fantasy', 'History']",https://imdb-video.media-imdb.com/vi2141178137/1434659607842-pgv4ql-1732540893094.mp4?Expires=1736304181&Signature=iEypDGQMyfZLOccRjA0cy-WhGQ45N6DasTl3X2vVywNR15X2~2siAc1I1dSB7vC5wfuyFZtS2S1yTJo9s8NBdN9YtH2yTaD393xpE9jA7LtrwHtw3m3yZ9JA2w0v7on2LEZ9El-JAsSonI2cxnSIiRR~PpP8cPOABNTQ8fwX~RrbB9r6ZwHPyN4zRBtwRdJAFggojlKr81uO~Yohl07lG4JmCjkGw~YpGLE7npf5ucpm6Dk~GWG6m8x8xaXjUC68JCXU9PeWzoyPYb4dw4YkAAYKhl~EAXVFDjUUiWwKXGOdi3~eIkOLKAbWa7MUPmc9B6LgfD7GtEv~fvtmAMfcXg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA
